EXP-LOAD, 2023-07-21T22:06:13.315, ubuntu22-c, mtd-zk-1, 0.674214
EXP-LEAD, 2023-07-21T22:06:14.566, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:06:21.724, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:06:22.868, ubuntu22-c, mtd-zk-1, 0.646498
EXP-LOAD, 2023-07-21T22:06:32.013, ubuntu22-c, mtd-zk-1, 0.646498
EXP-LOAD, 2023-07-21T22:06:40.713, ubuntu22-c, mtd-zk-1, 0.770003
EXP-LOAD, 2023-07-21T22:06:49.250, ubuntu22-c, mtd-zk-1, 0.636908
EXP-LEAD, 2023-07-21T22:06:50.440, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:06:58.915, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:07:00.080, ubuntu22-c, mtd-zk-1, 0.636908
EXP-LOAD, 2023-07-21T22:07:08.950, ubuntu22-c, mtd-zk-1, 0.668802
EXP-LOAD, 2023-07-21T22:07:19.251, ubuntu22-c, mtd-zk-1, 0.674918
EXP-LOAD, 2023-07-21T22:07:27.408, ubuntu22-c, mtd-zk-1, 0.674918
EXP-LEAD, 2023-07-21T22:07:29.269, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:07:35.134, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:07:36.231, ubuntu22-c, mtd-zk-1, 0.727029
EXP-LOAD, 2023-07-21T22:07:47.613, ubuntu22-c, mtd-zk-1, 0.727029
EXP-LOAD, 2023-07-21T22:07:56.700, ubuntu22-c, mtd-zk-1, 0.666423
EXP-LOAD, 2023-07-21T22:08:04.956, ubuntu22-c, mtd-zk-1, 0.625025
EXP-LOAD, 2023-07-21T22:08:17.134, ubuntu22-c, mtd-zk-1, 0.625025
EXP-LOAD, 2023-07-21T22:08:26.236, ubuntu22-c, mtd-zk-1, 0.696117
EXP-LOAD, 2023-07-21T22:08:37.462, ubuntu22-c, mtd-zk-1, 0.653809
EXP-LEAD, 2023-07-21T22:08:38.517, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:08:44.449, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:08:45.513, ubuntu22-c, mtd-zk-1, 0.653809
EXP-LOAD, 2023-07-21T22:08:53.312, ubuntu22-c, mtd-zk-1, 0.685249
EXP-LEAD, 2023-07-21T22:08:55.305, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:09:01.238, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:09:02.317, ubuntu22-c, mtd-zk-1, 0.685249
EXP-LEAD, 2023-07-21T22:09:03.636, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:09:09.611, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:09:10.931, ubuntu22-c, mtd-zk-1, 0.688404
EXP-LOAD, 2023-07-21T22:09:23.810, ubuntu22-c, mtd-zk-1, 0.671253
EXP-LEAD, 2023-07-21T22:09:24.985, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:09:30.735, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:09:31.817, ubuntu22-c, mtd-zk-1, 0.671253
EXP-LOAD, 2023-07-21T22:09:40.131, ubuntu22-c, mtd-zk-1, 0.606405
EXP-LOAD, 2023-07-21T22:09:50.333, ubuntu22-c, mtd-zk-1, 0.630214
EXP-LOAD, 2023-07-21T22:09:57.412, ubuntu22-c, mtd-zk-1, 0.630214
EXP-LOAD, 2023-07-21T22:10:05.589, ubuntu22-c, mtd-zk-1, 0.652813
EXP-LOAD, 2023-07-21T22:10:14.740, ubuntu22-c, mtd-zk-1, 0.652813
EXP-LOAD, 2023-07-21T22:10:21.920, ubuntu22-c, mtd-zk-1, 0.727616
EXP-LOAD, 2023-07-21T22:10:32.067, ubuntu22-c, mtd-zk-1, 0.727616
EXP-LOAD, 2023-07-21T22:10:40.189, ubuntu22-c, mtd-zk-1, 0.700826
EXP-LEAD, 2023-07-21T22:10:41.222, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:10:45.953, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:10:47.069, ubuntu22-c, mtd-zk-1, 0.700826
EXP-LOAD, 2023-07-21T22:10:53.445, ubuntu22-c, mtd-zk-1, 0.728512
EXP-LOAD, 2023-07-21T22:11:04.589, ubuntu22-c, mtd-zk-1, 0.710614
EXP-LOAD, 2023-07-21T22:11:12.700, ubuntu22-c, mtd-zk-1, 0.710614
EXP-LOAD, 2023-07-21T22:11:23.828, ubuntu22-c, mtd-zk-1, 0.699721
EXP-LOAD, 2023-07-21T22:11:29.956, ubuntu22-c, mtd-zk-1, 0.699721
EXP-LOAD, 2023-07-21T22:11:39.119, ubuntu22-c, mtd-zk-1, 0.687831
EXP-LEAD, 2023-07-21T22:11:41.160, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:11:48.922, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:11:50.046, ubuntu22-c, mtd-zk-1, 0.655208
EXP-LOAD, 2023-07-21T22:11:57.396, ubuntu22-c, mtd-zk-1, 0.655208
EXP-LEAD, 2023-07-21T22:11:58.403, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:12:07.236, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:12:08.330, ubuntu22-c, mtd-zk-1, 0.691405
EXP-LEAD, 2023-07-21T22:12:09.379, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:12:15.096, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:12:16.257, ubuntu22-c, mtd-zk-1, 0.691405
EXP-LOAD, 2023-07-21T22:12:25.448, ubuntu22-c, mtd-zk-1, 0.677061
EXP-LOAD, 2023-07-21T22:12:33.204, ubuntu22-c, mtd-zk-1, 0.677061
EXP-LEAD, 2023-07-21T22:12:35.338, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:12:44.103, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:12:45.229, ubuntu22-c, mtd-zk-1, 0.661616
EXP-LEAD, 2023-07-21T22:12:46.384, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:12:52.052, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:12:53.131, ubuntu22-c, mtd-zk-1, 0.720814
EXP-LOAD, 2023-07-21T22:13:00.282, ubuntu22-c, mtd-zk-1, 0.720814
EXP-LOAD, 2023-07-21T22:13:12.422, ubuntu22-c, mtd-zk-1, 0.669807
EXP-LEAD, 2023-07-21T22:13:13.461, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:13:19.183, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:13:20.329, ubuntu22-c, mtd-zk-1, 0.701408
EXP-LEAD, 2023-07-21T22:13:21.615, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:13:27.250, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:13:28.316, ubuntu22-c, mtd-zk-1, 0.701408
EXP-LOAD, 2023-07-21T22:13:34.794, ubuntu22-c, mtd-zk-1, 0.723425
EXP-LOAD, 2023-07-21T22:13:42.939, ubuntu22-c, mtd-zk-1, 0.723425
EXP-LOAD, 2023-07-21T22:13:49.767, ubuntu22-c, mtd-zk-1, 0.705902
EXP-LEAD, 2023-07-21T22:13:50.454, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:13:56.273, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:13:57.385, ubuntu22-c, mtd-zk-1, 0.705902
EXP-LOAD, 2023-07-21T22:14:06.673, ubuntu22-c, mtd-zk-1, 0.716007
EXP-LOAD, 2023-07-21T22:14:13.785, ubuntu22-c, mtd-zk-1, 0.716007
EXP-LEAD, 2023-07-21T22:14:15.840, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:14:24.871, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:14:26.087, ubuntu22-c, mtd-zk-1, 0.688515
EXP-LOAD, 2023-07-21T22:14:34.074, ubuntu22-c, mtd-zk-1, 0.726207
EXP-LOAD, 2023-07-21T22:14:46.238, ubuntu22-c, mtd-zk-1, 0.726207
EXP-LOAD, 2023-07-21T22:14:54.370, ubuntu22-c, mtd-zk-1, 0.612910
EXP-LEAD, 2023-07-21T22:14:55.416, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:15:01.430, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:15:02.498, ubuntu22-c, mtd-zk-1, 0.612910
EXP-LOAD, 2023-07-21T22:15:13.699, ubuntu22-c, mtd-zk-1, 0.670607
EXP-LEAD, 2023-07-21T22:15:13.837, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:15:19.517, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:15:20.623, ubuntu22-c, mtd-zk-1, 0.554929
EXP-LOAD, 2023-07-21T22:15:27.958, ubuntu22-c, mtd-zk-1, 0.554929
EXP-LOAD, 2023-07-21T22:15:37.037, ubuntu22-c, mtd-zk-1, 0.712910
EXP-LOAD, 2023-07-21T22:15:47.210, ubuntu22-c, mtd-zk-1, 0.712910
EXP-LEAD, 2023-07-21T22:15:48.267, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:15:53.788, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:15:54.899, ubuntu22-c, mtd-zk-1, 0.644413
EXP-LOAD, 2023-07-21T22:16:03.507, ubuntu22-c, mtd-zk-1, 0.644413
EXP-LEAD, 2023-07-21T22:16:03.618, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:16:12.355, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:16:13.432, ubuntu22-c, mtd-zk-1, 0.634050
EXP-LOAD, 2023-07-21T22:16:20.850, ubuntu22-c, mtd-zk-1, 0.654834
EXP-LEAD, 2023-07-21T22:16:22.932, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:16:27.604, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:16:28.681, ubuntu22-c, mtd-zk-1, 0.654834
EXP-LOAD, 2023-07-21T22:16:36.340, ubuntu22-c, mtd-zk-1, 0.750919
EXP-LOAD, 2023-07-21T22:16:47.313, ubuntu22-c, mtd-zk-1, 0.750919
EXP-LEAD, 2023-07-21T22:16:49.364, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:16:54.910, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:16:56.013, ubuntu22-c, mtd-zk-1, 0.706803
EXP-LEAD, 2023-07-21T22:16:57.523, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:17:03.203, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:17:04.278, ubuntu22-c, mtd-zk-1, 0.661505
EXP-LOAD, 2023-07-21T22:17:12.759, ubuntu22-c, mtd-zk-1, 0.661505
EXP-LOAD, 2023-07-21T22:17:23.929, ubuntu22-c, mtd-zk-1, 0.662807
EXP-LEAD, 2023-07-21T22:17:24.988, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:17:32.841, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:17:33.956, ubuntu22-c, mtd-zk-1, 0.662807
EXP-LOAD, 2023-07-21T22:17:44.726, ubuntu22-c, mtd-zk-1, 0.620405
EXP-LOAD, 2023-07-21T22:17:53.395, ubuntu22-c, mtd-zk-1, 0.597820
EXP-LEAD, 2023-07-21T22:17:54.447, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:18:02.055, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:18:03.107, ubuntu22-c, mtd-zk-1, 0.597820
EXP-LOAD, 2023-07-21T22:18:09.621, ubuntu22-c, mtd-zk-1, 0.645826
EXP-LOAD, 2023-07-21T22:18:17.755, ubuntu22-c, mtd-zk-1, 0.645826
EXP-LOAD, 2023-07-21T22:18:27.869, ubuntu22-c, mtd-zk-1, 0.734822
EXP-LOAD, 2023-07-21T22:18:35.056, ubuntu22-c, mtd-zk-1, 0.685308
EXP-LOAD, 2023-07-21T22:18:47.147, ubuntu22-c, mtd-zk-1, 0.685308
EXP-LEAD, 2023-07-21T22:18:50.230, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:18:55.812, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:18:56.897, ubuntu22-c, mtd-zk-1, 0.656611
EXP-LEAD, 2023-07-21T22:18:58.405, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:19:06.134, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:19:07.200, ubuntu22-c, mtd-zk-1, 0.642703
EXP-LEAD, 2023-07-21T22:19:08.534, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:19:13.130, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:19:14.203, ubuntu22-c, mtd-zk-1, 0.642703
EXP-LOAD, 2023-07-21T22:19:25.739, ubuntu22-c, mtd-zk-1, 0.662011
EXP-LOAD, 2023-07-21T22:19:32.879, ubuntu22-c, mtd-zk-1, 0.662011
EXP-LOAD, 2023-07-21T22:19:41.060, ubuntu22-c, mtd-zk-1, 0.680616
EXP-LOAD, 2023-07-21T22:19:49.116, ubuntu22-c, mtd-zk-1, 0.652007
EXP-LEAD, 2023-07-21T22:19:51.154, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:19:56.813, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:19:57.871, ubuntu22-c, mtd-zk-1, 0.652007
EXP-LOAD, 2023-07-21T22:20:08.349, ubuntu22-c, mtd-zk-1, 0.677624
EXP-LEAD, 2023-07-21T22:20:10.468, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:20:17.216, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:20:18.276, ubuntu22-c, mtd-zk-1, 0.677624
EXP-LOAD, 2023-07-21T22:20:25.642, ubuntu22-c, mtd-zk-1, 0.641804
EXP-LOAD, 2023-07-21T22:20:38.832, ubuntu22-c, mtd-zk-1, 0.691211
EXP-LEAD, 2023-07-21T22:20:39.944, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:20:46.546, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:20:47.631, ubuntu22-c, mtd-zk-1, 0.691211
EXP-LOAD, 2023-07-21T22:20:59.113, ubuntu22-c, mtd-zk-1, 0.604831
EXP-LOAD, 2023-07-21T22:21:08.239, ubuntu22-c, mtd-zk-1, 0.620522
EXP-LOAD, 2023-07-21T22:21:17.363, ubuntu22-c, mtd-zk-1, 0.620522
EXP-LOAD, 2023-07-21T22:21:29.469, ubuntu22-c, mtd-zk-1, 0.619409
EXP-LOAD, 2023-07-21T22:21:36.582, ubuntu22-c, mtd-zk-1, 0.692516
EXP-LEAD, 2023-07-21T22:21:38.624, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:21:46.411, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:21:47.526, ubuntu22-c, mtd-zk-1, 0.692516
EXP-LOAD, 2023-07-21T22:21:54.676, ubuntu22-c, mtd-zk-1, 0.716027
EXP-LEAD, 2023-07-21T22:21:56.742, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:22:04.505, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:22:05.597, ubuntu22-c, mtd-zk-1, 0.651165
EXP-LOAD, 2023-07-21T22:22:11.910, ubuntu22-c, mtd-zk-1, 0.651165
EXP-LEAD, 2023-07-21T22:22:14.058, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:22:19.599, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:22:20.684, ubuntu22-c, mtd-zk-1, 0.675207
EXP-LOAD, 2023-07-21T22:22:29.255, ubuntu22-c, mtd-zk-1, 0.675207
EXP-LOAD, 2023-07-21T22:22:36.371, ubuntu22-c, mtd-zk-1, 0.651836
EXP-LEAD, 2023-07-21T22:22:38.451, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:22:44.076, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:22:45.141, ubuntu22-c, mtd-zk-1, 0.651836
EXP-LEAD, 2023-07-21T22:22:46.563, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:22:56.325, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:22:57.427, ubuntu22-c, mtd-zk-1, 0.768205
EXP-LOAD, 2023-07-21T22:23:05.792, ubuntu22-c, mtd-zk-1, 0.662117
EXP-LOAD, 2023-07-21T22:23:15.994, ubuntu22-c, mtd-zk-1, 0.662117
EXP-LOAD, 2023-07-21T22:23:24.099, ubuntu22-c, mtd-zk-1, 0.595013
EXP-LOAD, 2023-07-21T22:23:32.247, ubuntu22-c, mtd-zk-1, 0.595013
EXP-LOAD, 2023-07-21T22:23:41.369, ubuntu22-c, mtd-zk-1, 0.699405
EXP-LOAD, 2023-07-21T22:23:49.549, ubuntu22-c, mtd-zk-1, 0.754005
EXP-LEAD, 2023-07-21T22:23:49.583, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:23:59.374, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:24:00.446, ubuntu22-c, mtd-zk-1, 0.754005
EXP-LOAD, 2023-07-21T22:24:07.871, ubuntu22-c, mtd-zk-1, 0.631412
EXP-LEAD, 2023-07-21T22:24:09.672, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:24:15.243, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:24:16.313, ubuntu22-c, mtd-zk-1, 0.631412
EXP-LOAD, 2023-07-21T22:24:25.023, ubuntu22-c, mtd-zk-1, 0.679406
EXP-LOAD, 2023-07-21T22:24:32.205, ubuntu22-c, mtd-zk-1, 0.679406
EXP-LEAD, 2023-07-21T22:24:33.230, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:24:38.821, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:24:39.873, ubuntu22-c, mtd-zk-1, 0.654200
EXP-LOAD, 2023-07-21T22:24:48.495, ubuntu22-c, mtd-zk-1, 0.654200
EXP-LEAD, 2023-07-21T22:24:49.568, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:24:55.177, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:24:56.285, ubuntu22-c, mtd-zk-1, 0.766413
EXP-LEAD, 2023-07-21T22:24:56.696, ubuntu22-c, mtd-zk-1, START
EXP-LEAD, 2023-07-21T22:25:02.445, ubuntu22-c, mtd-zk-1, END
EXP-LOAD, 2023-07-21T22:25:03.524, ubuntu22-c, mtd-zk-1, 0.766413
EXP-LOAD, 2023-07-21T22:25:10.938, ubuntu22-c, mtd-zk-1, 0.687812
EXP-LOAD, 2023-07-21T22:25:20.066, ubuntu22-c, mtd-zk-1, 0.696613
EXP-LEAD, 2023-07-21T22:25:21.124, ubuntu22-c, mtd-zk-1, START
